Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,gld_current_price,gld_return_pct,gld_contribution,tlt_current_price,tlt_return_pct,tlt_contribution,total_pnl,total_return_pct
2007-04-23,10034003,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1519945,0.1515,buy,22267,67.361484,0,20007,1513985,0.1509,buy,31235,48.022703,0,13996,-0.04,0.0,0.0,0,0.0,0.0,0,68.260002,1.3338749898086366,20007,48.470783,0.9330582665297849,13996,34003.07265426591,0.3400307265426591
2007-04-24,10027848,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1508144,0.1504,buy,22267,67.361484,0,8206,1519631,0.1515,buy,31235,48.022703,0,19642,-0.1,0.0,0.0,0,0.0,0.0,0,67.730003,0.5470767062292659,8206,48.65154299999999,1.3094635664453458,19642,27847.623521266505,0.27847623521266507
2007-04-25,10026106,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1511707,0.1508,buy,22267,67.361484,0,11768,1514327,0.151,buy,31235,48.022703,0,14337,-0.12,0.0,0.0,0,0.0,0.0,0,67.889999,0.7845952264143419,11768,48.48172,0.9558329111700736,14337,26105.833048265427,0.26105833048265426
2007-04-26,9992440,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1488994,0.149,buy,22267,67.361484,0,-10944,1503373,0.1505,buy,31235,48.022703,0,3384,-0.46,0.0,0.0,0,0.0,0.0,0,66.870003,-0.7296172571145232,-10944,48.13105,0.22561579166688883,3384,-7559.595333732665,-0.07559595333732665
2007-04-27,10007463,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1504358,0.1503,buy,22267,67.361484,0,4420,1503032,0.1502,buy,31235,48.022703,0,3043,-0.31,0.0,0.0,0,0.0,0.0,0,67.559998,0.2946995466498903,4420,48.120117,0.20284947642026374,3043,7463.031076267362,0.07463031076267362
2007-04-30,10012742,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1493893,0.1492,buy,22267,67.361484,0,-6045,1518776,0.1517,buy,31235,48.022703,0,18787,-0.25,0.0,0.0,0,0.0,0.0,0,67.089996,-0.40303151865185294,-6045,48.624168000000004,1.252459278521112,18787,12741.529527265579,0.12741529527265577
2007-05-01,10004934,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1484986,0.1484,buy,22267,67.361484,0,-14952,1519875,0.1519,buy,31235,48.022703,0,19885,-0.33,0.0,0.0,0,0.0,0.0,0,66.690002,-0.9968337572259567,-14952,48.659344,1.325707966448908,19885,4933.585489265621,0.049335854892656204
2007-05-02,10003408,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1484318,0.1484,buy,22267,67.361484,0,-15620,1519017,0.1518,buy,31235,48.022703,0,19028,-0.35,0.0,0.0,0,0.0,0.0,0,66.660004,-1.0413666241008368,-15620,48.631886,1.2685308436060305,19028,3407.969393266365,0.03407969393266365
2007-05-03,10018453,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1502800,0.15,buy,22267,67.361484,0,2862,1515581,0.1513,buy,31235,48.022703,0,15592,-0.2,0.0,0.0,0,0.0,0.0,0,67.489998,0.19078259614517812,2862,48.521873,1.0394454471708947,15592,18453.18973626569,0.1845318973626569
2007-05-04,10040224,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1518387,0.1512,buy,22267,67.361484,0,18449,1521765,0.1516,buy,31235,48.022703,0,21775,0.0,0.0,0.0,0,0.0,0.0,0,68.190002,1.2299580393039244,18449,48.719852,1.4517067044844012,21775,40224.05286926776,0.4022405286926776
2007-05-07,10045682,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1519723,0.1513,buy,22267,67.361484,0,19785,1525886,0.1519,buy,31235,48.022703,0,25897,0.0,0.0,0.0,0,0.0,0.0,0,68.25,1.3190267421093749,19785,48.851814,1.7264975663313642,25897,45681.86140526645,0.4568186140526645
2007-05-08,10034006,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1511484,0.1506,buy,22267,67.361484,0,11546,1522450,0.1517,buy,31235,48.022703,0,22461,-0.12,0.0,0.0,0,0.0,0.0,0,67.879997,0.7697469787150801,11546,48.741787,1.4973830170184055,22461,34006.31125926599,0.34006311259265987
2007-05-09,10018423,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1501909,0.1499,buy,22267,67.361484,0,1971,1516441,0.1514,buy,31235,48.022703,0,16452,-0.27,0.0,0.0,0,0.0,0.0,0,67.449997,0.13139999704316896,1971,48.549419,1.0968058166745287,16452,18422.88677926734,0.18422886779267342
2007-05-10,9989742,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1469622,0.1471,buy,22267,67.361484,0,-30316,1520048,0.1522,buy,31235,48.022703,0,20059,-0.56,0.0,0.0,0,0.0,0.0,0,66.0,-2.0211609526854413,-30316,48.664886,1.3372483413777392,20059,-10257.584674734622,-0.10257584674734621
2007-05-11,9994437,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1479642,0.148,buy,22267,67.361484,0,-20296,1514722,0.1516,buy,31235,48.022703,0,14733,-0.51,0.0,0.0,0,0.0,0.0,0,66.449997,-1.3531278673100777,-20296,48.494377,0.9821891950881456,14733,-5563.350090734661,-0.05563350090734661
2007-05-14,9986702,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1475857,0.1478,buy,22267,67.361484,0,-24081,1510773,0.1513,buy,31235,48.022703,0,10784,-0.59,0.0,0.0,0,0.0,0.0,0,66.279999,-1.6054946351943933,-24081,48.367943,0.7189095552921243,10784,-13297.861546732485,-0.13297861546732484
2007-05-15,9991975,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1481646,0.1483,buy,22267,67.361484,0,-18292,1510256,0.1511,buy,31235,48.022703,0,10267,-0.53,0.0,0.0,0,0.0,0.0,0,66.540001,-1.2195144214068199,-18292,48.35141,0.6844820889085224,10267,-8024.80526773259,-0.0802480526773259
2007-05-16,9970014,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1460715,0.1465,buy,22267,67.361484,0,-39223,1509226,0.1514,buy,31235,48.022703,0,9237,-0.75,0.0,0.0,0,0.0,0.0,0,65.599998,-2.6149750674824723,-39223,48.318424,0.6157937440146366,9237,-29986.169778734446,-0.29986169778734445
2007-05-17,9951807,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1448691,0.1456,buy,22267,67.361484,0,-51247,1503043,0.151,buy,31235,48.022703,0,3054,-0.93,0.0,0.0,0,0.0,0.0,0,65.059998,-3.4166201142332375,-51247,48.120483,0.20361161594102395,3054,-48193.03691373393,-0.48193036913733933
2007-05-18,9952088,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1458934,0.1466,buy,22267,67.361484,0,-41004,1493081,0.15,buy,31235,48.022703,0,-6908,-0.93,0.0,0.0,0,0.0,0.0,0,65.519997,-2.73373878115859,-41004,47.801548,-0.46052217653838046,-6908,-47912.17390573397,-0.4791217390573397
2007-05-21,9959894,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1462274,0.1468,buy,22267,67.361484,0,-37664,1497547,0.1504,buy,31235,48.022703,0,-2442,-0.85,0.0,0.0,0,0.0,0.0,0,65.669998,-2.511058116977738,-37664,47.944523,-0.16279841157141872,-2442,-40106.277513733134,-0.40106277513733135
2007-05-22,9941700,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1451808,0.146,buy,22267,67.361484,0,-48130,1489818,0.1499,buy,31235,48.022703,0,-10171,-1.04,0.0,0.0,0,0.0,0.0,0,65.199997,-3.208787697751647,-48130,47.697086,-0.6780484569089307,-10171,-58300.48447573371,-0.5830048447573372
2007-05-23,9944977,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1459379,0.1467,buy,22267,67.361484,0,-40559,1485525,0.1494,buy,31235,48.022703,0,-14465,-1.0,0.0,0.0,0,0.0,0.0,0,65.540001,-2.7040422857600666,-40559,47.559616,-0.9643088938385391,-14465,-55023.49085773341,-0.5502349085773341
2007-05-24,9928759,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1441788,0.1452,buy,22267,67.361484,0,-58150,1486898,0.1498,buy,31235,48.022703,0,-13091,-1.16,0.0,0.0,0,0.0,0.0,0,64.75,-3.8768207831270107,-58150,47.603584,-0.8727521986256148,-13091,-71241.10264473408,-0.7124110264473409
2007-05-25,9929555,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1446019,0.1456,buy,22267,67.361484,0,-53919,1483463,0.1494,buy,31235,48.022703,0,-16526,-1.16,0.0,0.0,0,0.0,0.0,0,64.940002,-3.5947575198441495,-53919,47.493618,-1.1017397246851246,-16526,-70445.11612073332,-0.7044511612073332
2007-05-29,9932277,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1448914,0.1459,buy,22267,67.361484,0,-51024,1483291,0.1493,buy,31235,48.022703,0,-16698,-1.13,0.0,0.0,0,0.0,0.0,0,65.07,-3.401771866533976,-51024,47.488098,-1.113234287948739,-16698,-67722.86785473302,-0.6772286785473302
2007-05-30,9927576,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1441120,0.1452,buy,22267,67.361484,0,-58818,1486383,0.1497,buy,31235,48.022703,0,-13606,-1.18,0.0,0.0,0,0.0,0.0,0,64.720001,-3.921355134529747,-58818,47.587097,-0.90708387698204,-13606,-72424.06182273477,-0.7242406182273478
2007-05-31,9943087,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1459379,0.1468,buy,22267,67.361484,0,-40559,1483635,0.1492,buy,31235,48.022703,0,-16354,-1.02,0.0,0.0,0,0.0,0.0,0,65.540001,-2.7040422857600666,-40559,47.499111,-1.0903013848287513,-16354,-56913.364532733336,-0.5691336453273333
2007-06-01,9955334,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1479420,0.1486,buy,22267,67.361484,0,-20519,1475841,0.1482,buy,31235,48.022703,0,-24148,-0.9,0.0,0.0,0,0.0,0.0,0,66.440002,-1.3679657233142684,-20519,47.249607,-1.609855644344893,-24148,-44666.299705732614,-0.44666299705732615
2007-06-04,9964284,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1481646,0.1487,buy,22267,67.361484,0,-18292,1482565,0.1488,buy,31235,48.022703,0,-17424,-0.81,0.0,0.0,0,0.0,0.0,0,66.540001,-1.2195144214068199,-18292,47.46487,-1.1616030769863617,-17424,-35715.882167734206,-0.35715882167734203
2007-06-05,9951188,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1477861,0.1485,buy,22267,67.361484,0,-22077,1473254,0.148,buy,31235,48.022703,0,-26735,-0.94,0.0,0.0,0,0.0,0.0,0,66.370003,-1.4718811892911465,-22077,47.166782,-1.7823261520097944,-26735,-48812.00631373376,-0.4881200631373376
2007-06-06,9951389,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1478752,0.1486,buy,22267,67.361484,0,-21187,1472564,0.148,buy,31235,48.022703,0,-27425,-0.94,0.0,0.0,0,0.0,0.0,0,66.410004,-1.4124985901891485,-21187,47.144688,-1.8283335579421522,-27425,-48611.410136733204,-0.4861141013673321
2007-06-07,9899401,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1453144,0.1468,buy,22267,67.361484,0,-46794,1446183,0.1461,buy,31235,48.022703,0,-53806,-1.46,0.0,0.0,0,0.0,0.0,0,65.260002,-3.1197086032511145,-46794,46.300091,-3.5870787841691842,-53806,-100599.49196573347,-1.0059949196573346
2007-06-08,9875035,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1429987,0.1448,buy,22267,67.361484,0,-69951,1444976,0.1463,buy,31235,48.022703,0,-55013,-1.7,0.0,0.0,0,0.0,0.0,0,64.220001,-4.663619066706371,-69951,46.261433,-3.6675782092861264,-55013,-124964.67686273344,-1.2496467686273345
2007-06-11,9881584,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1440675,0.1458,buy,22267,67.361484,0,-59263,1440837,0.1458,buy,31235,48.022703,0,-59152,-1.63,0.0,0.0,0,0.0,0.0,0,64.699997,-3.9510516299282705,-59263,46.128922,-3.9435122804141964,-59152,-118415.58701573312,-1.1841558701573311
2007-06-12,9847361,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1427315,0.1449,buy,22267,67.361484,0,-72624,1419974,0.1442,buy,31235,48.022703,0,-80015,-1.97,0.0,0.0,0,0.0,0.0,0,64.099998,-4.841766864012353,-72624,45.460979,-5.334402329327181,-80015,-152638.96435373276,-1.5263896435373276
2007-06-13,9873833,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1436889,0.1455,buy,22267,67.361484,0,-63049,1436871,0.1455,buy,31235,48.022703,0,-63118,-1.71,0.0,0.0,0,0.0,0.0,0,64.529999,-4.203418397812575,-63049,46.001945,-4.207922635400818,-63118,-126167.05907673389,-1.261670590767339
2007-06-14,9871771,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1438448,0.1457,buy,22267,67.361484,0,-61490,1433250,0.1452,buy,31235,48.022703,0,-66739,-1.73,0.0,0.0,0,0.0,0.0,0,64.599998,-4.099502931835719,-61490,45.886017,-4.449325122724412,-66739,-128229.40242373385,-1.2822940242373384
2007-06-15,9887166,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1444015,0.146,buy,22267,67.361484,0,-55923,1443078,0.146,buy,31235,48.022703,0,-56911,-1.58,0.0,0.0,0,0.0,0.0,0,64.849998,-3.7283709657474073,-55923,46.200684,-3.7940787932901565,-56911,-112834.02867873386,-1.1283402867873387
2007-06-18,9886463,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1446242,0.1463,buy,22267,67.361484,0,-53697,1440149,0.1457,buy,31235,48.022703,0,-59841,-1.58,0.0,0.0,0,0.0,0.0,0,64.949997,-3.579919663839959,-53697,46.106884,-3.989403074835196,-59841,-113537.19394573383,-1.1353719394573383
2007-06-19,9911712,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1458043,0.1471,buy,22267,67.361484,0,-41895,1453596,0.1467,buy,31235,48.022703,0,-46393,-1.33,0.0,0.0,0,0.0,0.0,0,65.480003,-2.7931109885655503,-41895,46.537422,-3.0928729519371423,-46393,-88287.69591373391,-0.8828769591373391
2007-06-20,9882842,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1440898,0.1458,buy,22267,67.361484,0,-59041,1441871,0.1459,buy,31235,48.022703,0,-58118,-1.62,0.0,0.0,0,0.0,0.0,0,64.709999,-3.936203382229009,-59041,46.162045,-3.874538653787163,-58118,-117158.27557673305,-1.1715827557673304
2007-06-21,9872605,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1437557,0.1456,buy,22267,67.361484,0,-62381,1434975,0.1453,buy,31235,48.022703,0,-65014,-1.72,0.0,0.0,0,0.0,0.0,0,64.559998,-4.158884046409861,-62381,45.941261,-4.334287866757746,-65014,-127394.53608373366,-1.2739453608373368
2007-06-22,9886814,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1442456,0.1459,buy,22267,67.361484,0,-57482,1444285,0.1461,buy,31235,48.022703,0,-55704,-1.58,0.0,0.0,0,0.0,0.0,0,64.779999,-3.8322864317242633,-57482,46.239315,-3.7136355915804997,-55704,-113186.0571267344,-1.131860571267344
2007-06-25,9886952,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1434663,0.1451,buy,22267,67.361484,0,-65275,1452217,0.1469,buy,31235,48.022703,0,-47772,-1.58,0.0,0.0,0,0.0,0.0,0,64.43,-4.351869699720035,-65275,46.493259,-3.1848357050914378,-47772,-113047.54401973262,-1.1304754401973263
2007-06-26,9869261,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1416627,0.1435,buy,22267,67.361484,0,-83312,1452562,0.1472,buy,31235,48.022703,0,-47428,-1.76,0.0,0.0,0,0.0,0.0,0,63.619999,-5.554338754374044,-83312,46.504292,-3.1618611550031095,-47428,-130739.2205317337,-1.307392205317337
2007-06-27,9871754,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1417740,0.1436,buy,22267,67.361484,0,-82198,1453941,0.1473,buy,31235,48.022703,0,-46048,-1.73,0.0,0.0,0,0.0,0.0,0,63.669998,-5.480113845684242,-82198,46.548466,-3.0698754960162167,-46048,-128246.11790873483,-1.2824611790873484
2007-06-28,9884547,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1430877,0.1448,buy,22267,67.361484,0,-69061,1453596,0.1471,buy,31235,48.022703,0,-46393,-1.6,0.0,0.0,0,0.0,0.0,0,64.260002,-4.604236467604372,-69061,46.537422,-3.0928729519371423,-46393,-115453.45818073303,-1.1545345818073303
2007-06-29,9899771,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1431100,0.1446,buy,22267,67.361484,0,-68838,1468598,0.1483,buy,31235,48.022703,0,-31391,-1.45,0.0,0.0,0,0.0,0.0,0,64.269997,-4.58939861160016,-68838,47.0177,-2.0927668187613713,-31391,-100229.41618573293,-1.0022941618573293
2007-07-02,9924191,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1447800,0.1459,buy,22267,67.361484,0,-52138,1476318,0.1488,buy,31235,48.022703,0,-23671,-1.21,0.0,0.0,0,0.0,0.0,0,65.019997,-3.4760027133352134,-52138,47.264877,-1.578058184012343,-23671,-75808.59259073436,-0.7580859259073436
2007-07-03,9908956,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1441566,0.1455,buy,22267,67.361484,0,-58373,1467318,0.1481,buy,31235,48.022703,0,-32671,-1.36,0.0,0.0,0,0.0,0.0,0,64.739998,-3.8916690308262725,-58373,46.976719,-2.17810353925173,-32671,-91043.9454537332,-0.9104394545373321
2007-07-05,9885387,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1434440,0.1451,buy,22267,67.361484,0,-65498,1450874,0.1468,buy,31235,48.022703,0,-49115,-1.6,0.0,0.0,0,0.0,0.0,0,64.419998,-4.366717947419296,-65498,46.450275,-3.2743433694617297,-49115,-114612.86379373446,-1.1461286379373448
2007-07-06,9891526,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1446464,0.1462,buy,22267,67.361484,0,-53474,1444989,0.1461,buy,31235,48.022703,0,-55000,-1.53,0.0,0.0,0,0.0,0.0,0,64.959999,-3.565071416140697,-53474,46.261852,-3.666705705299267,-55000,-108474.0539317336,-1.084740539317336
2007-07-09,9906071,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1455816,0.147,buy,22267,67.361484,0,-44122,1450182,0.1464,buy,31235,48.022703,0,-49807,-1.39,0.0,0.0,0,0.0,0.0,0,65.379997,-2.9415726821680477,-44122,46.428104,-3.3205111162222245,-49807,-93929.07724573463,-0.9392907724573463
2007-07-10,9935771,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1460938,0.147,buy,22267,67.361484,0,-39000,1474760,0.1484,buy,31235,48.022703,0,-25229,-1.09,0.0,0.0,0,0.0,0.0,0,65.610001,-2.6001253352553544,-39000,47.214985,-1.6819507112495025,-25229,-64229.350142734125,-0.6422935014273412
2007-07-11,9916753,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1457153,0.1469,buy,22267,67.361484,0,-42786,1459528,0.1472,buy,31235,48.022703,0,-40461,-1.28,0.0,0.0,0,0.0,0.0,0,65.440002,-2.852493587667526,-42786,46.727322,-2.6974349874872128,-40461,-83246.87168073282,-0.8324687168073281
2007-07-12,9924650,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1470067,0.1481,buy,22267,67.361484,0,-29871,1454510,0.1466,buy,31235,48.022703,0,-45480,-1.2,0.0,0.0,0,0.0,0.0,0,66.019997,-1.9914748489819667,-29871,46.566658,-3.031993413608247,-45480,-75350.46305573359,-0.753504630557336
2007-07-13,9928853,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1470290,0.1481,buy,22267,67.361484,0,-29648,1458490,0.1469,buy,31235,48.022703,0,-41499,-1.16,0.0,0.0,0,0.0,0.0,0,66.029999,-1.976626601282705,-29648,46.694088,-2.76663975478858,-41499,-71147.47247173265,-0.7114747247173264
2007-07-16,9938197,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1465614,0.1475,buy,22267,67.361484,0,-34324,1472510,0.1482,buy,31235,48.022703,0,-27479,-1.07,0.0,0.0,0,0.0,0.0,0,65.82,-2.2883759682690408,-34324,47.142963,-1.8319256089620373,-27479,-61802.90957973339,-0.6180290957973339
2007-07-17,9933523,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1464055,0.1474,buy,22267,67.361484,0,-35883,1469395,0.1479,buy,31235,48.022703,0,-30594,-1.12,0.0,0.0,0,0.0,0.0,0,65.75,-2.392292918773753,-35883,47.043213,-2.039639863590159,-30594,-66477.29082973301,-0.6647729082973302
2007-07-18,9958434,7000073,False,,0,0.0,sell,0,0.0,0,0,0,0.0,sell,0,0.0,0,0,1483428,0.149,buy,22267,67.361484,0,-16511,1474933,0.1481,buy,31235,48.022703,0,-25056,-0.87,0.0,0.0,0,0.0,0.0,0,66.620003,-1.1007492232028349,-16511,47.220535,-1.670393677533344,-25056,-41566.28135873377,-0.41566281358733775
