Date,equity,position
2006-01-31,11062190.0,308118
2006-02-01,11101696.0,308118
2006-02-02,10912055.0,308118
2006-02-03,10777727.0,308118
2006-02-06,10748759.0,308118
2006-02-07,10701352.0,308118
2006-02-08,10825144.0,308118
2006-02-09,10722423.0,308118
2006-02-10,10788266.0,308118
2006-02-13,10664481.0,308118
2006-02-14,10772468.0,308118
2006-02-15,10840948.0,308118
2006-02-16,10941032.0,308118
2006-02-17,10854110.0,308118
2006-02-21,10732957.0,308118
2006-02-22,10867279.0,308118
2006-02-23,10838319.0,308118
2006-02-24,10867279.0,308118
2006-02-27,10988438.0,308118
2006-02-28,10825144.0,308118
2006-03-01,10972634.0,308118
2006-03-02,10980538.0,308118
2006-03-03,10917330.0,308118
2006-03-06,10822505.0,308118
2006-03-07,10759292.0,308118
2006-03-08,10764561.0,308118
2006-03-09,10672373.0,308118
2006-03-10,10682916.0,308118
2006-03-13,10714521.0,308118
2006-03-14,10896256.0,308118
2006-03-15,10988438.0,308118
2006-03-16,10896256.0,308118
2006-03-17,10924988.0,308118
2006-03-20,10951341.0,308118
2006-03-21,10835370.0,308118
2006-03-22,10861725.0,308118
2006-03-23,10830098.0,308118
2006-03-24,10885446.0,308118
2006-03-27,10888089.0,308118
2006-03-28,10843286.0,308118
2006-03-29,11048859.0,308118
2006-03-30,11083126.0,308118
2006-03-31,11051494.0,308118
2006-04-03,11064681.0,308118
2006-04-04,11125296.0,308118
2006-04-05,11230722.0,308118
2006-04-06,11262357.0,308118
2006-04-07,11154293.0,308118
2006-04-10,11138475.0,308118
2006-04-11,11048859.0,308118
2006-04-12,11051494.0,308118
2006-04-13,11096306.0,308118
2006-04-17,10980334.0,308118
2006-04-18,11191191.0,308118
2006-04-19,11241266.0,308118
2006-04-20,11201732.0,308118
2006-04-21,11069950.0,308118
2006-04-24,11059405.0,308118
2006-04-25,11035679.0,308118
2006-04-26,11033046.0,308118
2006-04-27,11138475.0,308118
2006-04-28,11030410.0,308118
2006-05-01,10922349.0,308118
2006-05-02,10951341.0,308118
2006-05-03,10935525.0,308118
2006-05-04,11025139.0,308118
2006-05-05,11112118.0,308118
2006-05-08,11122662.0,308118
2006-05-09,11080493.0,308118
2006-05-10,10982975.0,308118
2006-05-11,10737853.0,308118
2006-05-12,10592883.0,308118
2006-05-15,10584980.0,308118
2006-05-16,10505909.0,308118
2006-05-17,10363581.0,308118
2006-05-18,10292419.0,308118
2006-05-19,10371487.0,308118
2006-05-22,10271331.0,308118
2006-05-23,10171176.0,308118
2006-05-24,10239708.0,308118
2006-05-25,10374127.0,308118
2006-05-26,10408392.0,308118
2006-05-30,10184360.0,308118
2006-05-31,10231797.0,308118
2006-06-01,10474280.0,308118
2006-06-02,10447925.0,308118
2006-06-05,10221255.0,308118
2006-06-06,10213346.0,308118
2006-06-07,10136913.0,308118
2006-06-08,10121101.0,308118
2006-06-09,10055210.0,308118
2006-06-12,10038182.0,0
2006-06-13,10038182.0,0
2006-06-14,10038182.0,0
2006-06-15,10038182.0,0
2006-06-16,10038182.0,0
2006-06-19,10038182.0,0
2006-06-20,10038182.0,0
2006-06-21,10038182.0,0
2006-06-22,10038182.0,0
2006-06-23,10038182.0,0
2006-06-26,10038182.0,0
2006-06-27,10038182.0,0
2006-06-28,10038182.0,0
2006-06-29,10038182.0,0
2006-06-30,10038182.0,0
2006-07-03,10038182.0,0
2006-07-05,10038182.0,0
2006-07-06,10038182.0,0
2006-07-07,10038182.0,0
2006-07-10,10038182.0,0
2006-07-11,10038182.0,0
2006-07-12,10038182.0,0
2006-07-13,10038182.0,0
2006-07-14,10038182.0,0
2006-07-17,10038182.0,0
2006-07-18,10038182.0,0
2006-07-19,10038182.0,0
2006-07-20,10038182.0,0
2006-07-21,10038182.0,0
2006-07-24,10038182.0,0
2006-07-25,10038182.0,0
2006-07-26,10038182.0,0
2006-07-27,10038182.0,0
2006-07-28,10038182.0,0
2006-07-31,10038182.0,0
2006-08-01,10038182.0,0
2006-08-02,10038182.0,0
2006-08-03,10038182.0,0
2006-08-04,10038182.0,0
2006-08-07,10038182.0,0
2006-08-08,10038182.0,0
2006-08-09,10038182.0,0
2006-08-10,10038182.0,0
2006-08-11,10038182.0,0
2006-08-14,10038182.0,0
2006-08-15,10038182.0,0
2006-08-16,10038182.0,0
2006-08-17,10038182.0,0
2006-08-18,10038182.0,0
2006-08-21,10038182.0,0
2006-08-22,10038182.0,0
2006-08-23,10038182.0,0
2006-08-24,10038182.0,0
2006-08-25,10038182.0,0
2006-08-28,10038182.0,0
2006-08-29,10038182.0,0
2006-08-30,10038182.0,0
2006-08-31,10038182.0,0
2006-09-01,10038182.0,0
2006-09-05,10038182.0,0
2006-09-06,10038182.0,0
2006-09-07,10038182.0,0
2006-09-08,10038182.0,0
2006-09-11,10038182.0,0
2006-09-12,10038182.0,0
2006-09-13,10038182.0,0
2006-09-14,10038182.0,0
2006-09-15,10038182.0,0
2006-09-18,10038182.0,0
2006-09-19,10038182.0,0
2006-09-20,10038182.0,0
2006-09-21,10038182.0,0
2006-09-22,10038182.0,0
2006-09-25,10038182.0,0
2006-09-26,10038182.0,0
2006-09-27,10038182.0,0
2006-09-28,10038182.0,0
2006-09-29,9946983.0,285700
2006-10-02,9822180.0,285700
2006-10-03,9863777.0,285700
2006-10-04,10106029.0,285700
2006-10-05,10154973.0,285700
2006-10-06,10132944.0,285700
2006-10-09,10167206.0,285700
2006-10-10,10184336.0,285700
2006-10-11,10164757.0,285700
2006-10-12,10326257.0,285700
2006-10-13,10382544.0,285700
2006-10-16,10392330.0,285700
2006-10-17,10277322.0,285700
2006-10-18,10228378.0,285700
2006-10-19,10252848.0,285700
2006-10-20,10277322.0,285700
2006-10-23,10382544.0,285700
2006-10-24,10311578.0,285700
2006-10-25,10382544.0,285700
2006-10-26,10477971.0,285700
2006-10-27,10328706.0,285700
2006-10-30,10394777.0,285700
2006-10-31,10419240.0,285700
2006-11-01,10277322.0,285700
2006-11-02,10287106.0,285700
2006-11-03,10260185.0,285700
2006-11-06,10409456.0,285700
2006-11-07,10480426.0,285700
2006-11-08,10529361.0,285700
2006-11-09,10480426.0,285700
2006-11-10,10529361.0,285700
2006-11-13,10637028.0,285700
2006-11-14,10749589.0,285700
2006-11-15,10793631.0,285700
2006-11-16,10840122.0,285700
2006-11-17,10840122.0,285700
2006-11-20,10862147.0,285700
2006-11-21,10876836.0,285700
2006-11-22,10945349.0,285700
2006-11-24,10925766.0,285700
2006-11-27,10678623.0,285700
2006-11-28,10710436.0,285700
2006-11-29,10783845.0,285700
2006-11-30,10776504.0,285700
2006-12-01,10683514.0,285700
2006-12-04,10830340.0,285700
2006-12-05,10869489.0,285700
2006-12-06,10830340.0,285700
2006-12-07,10693310.0,285700
2006-12-08,10742243.0,285700
2006-12-11,10781397.0,285700
2006-12-12,10717776.0,285700
2006-12-13,10737350.0,285700
2006-12-14,10857257.0,285700
2006-12-15,10885183.0,285700
2006-12-18,10777389.0,285700
2006-12-19,10743086.0,285700
2006-12-20,10703890.0,285700
2006-12-21,10627938.0,285700
2006-12-22,10517690.0,285700
2006-12-26,10561790.0,285700
2006-12-27,10615685.0,285700
2006-12-28,10564237.0,285700
2006-12-29,10574033.0,285700
2007-01-03,10593640.0,285700
2007-01-04,10794536.0,285700
2007-01-05,10743086.0,285700
2007-01-08,10750433.0,285700
2007-01-09,10804337.0,285700
2007-01-10,10931734.0,285700
2007-01-11,11044427.0,285700
2007-01-12,11100777.0,285700
2007-01-16,11093434.0,285700
2007-01-17,11002778.0,285700
2007-01-18,10799436.0,285700
2007-01-19,10821485.0,285700
2007-01-22,10703890.0,285700
2007-01-23,10676938.0,285700
2007-01-24,10853334.0,285700
2007-01-25,10713690.0,285700
2007-01-26,10674484.0,285700
2007-01-29,10684284.0,285700
2007-01-30,10689188.0,285700
2007-01-31,10796987.0,285700
2007-02-01,10779836.0,285700
2007-02-02,10819037.0,285700
2007-02-05,10809236.0,285700
2007-02-06,10794536.0,285700
2007-02-07,10892534.0,285700
2007-02-08,10890090.0,285700
2007-02-09,10750433.0,285700
2007-02-12,10708785.0,285700
2007-02-13,10745538.0,285700
2007-02-14,10926835.0,285700
2007-02-15,10990533.0,285700
2007-02-16,10953790.0,285700
2007-02-20,11037087.0,285700
2007-02-21,11071380.0,285700
2007-02-22,11127733.0,285700
2007-02-23,11088530.0,285700
2007-02-26,11034629.0,285700
2007-02-27,10581389.0,285700
2007-02-28,10615685.0,285700
2007-03-01,10566691.0,285700
2007-03-02,10407444.0,285700
2007-03-05,10326592.0,285700
2007-03-06,10498087.0,285700
2007-03-07,10456439.0,285700
2007-03-08,10527490.0,285700
2007-03-09,10517690.0,285700
2007-03-12,10586289.0,285700
2007-03-13,10380492.0,285700
2007-03-14,10532384.0,285700
2007-03-15,10507886.0,285700
2007-03-16,10499805.0,285700
2007-03-19,10607670.0,285700
2007-03-20,10683662.0,285700
2007-03-21,10889589.0,285700
2007-03-22,10850365.0,285700
2007-03-23,10816045.0,285700
2007-03-26,10860171.0,285700
2007-03-27,10784179.0,285700
2007-03-28,10668955.0,285700
2007-03-29,10681210.0,285700
2007-03-30,10671402.0,285700
2007-04-02,10686114.0,285700
2007-04-03,10825851.0,285700
2007-04-04,10869978.0,285700
2007-04-05,10923914.0,285700
2007-04-09,10896949.0,285700
2007-04-10,10953329.0,285700
2007-04-11,10838107.0,285700
2007-04-12,10923914.0,285700
2007-04-13,10945973.0,285700
2007-04-16,11046483.0,285700
2007-04-17,11070996.0,285700
2007-04-18,11034225.0,285700
2007-04-19,11068550.0,285700
2007-04-20,11129837.0,285700
2007-04-23,11146993.0,285700
2007-04-24,11203384.0,285700
2007-04-25,11352927.0,285700
2007-04-26,11411759.0,285700
2007-04-27,11416663.0,285700
2007-04-30,11267121.0,285700
2007-05-01,11257313.0,285700
2007-05-02,11379889.0,285700
2007-05-03,11421564.0,285700
2007-05-04,11431376.0,285700
2007-05-07,11431376.0,285700
2007-05-08,11455887.0,285700
2007-05-09,11480403.0,285700
2007-05-10,11323503.0,285700
2007-05-11,11468147.0,285700
2007-05-14,11389699.0,285700
2007-05-15,11301443.0,285700
2007-05-16,11411759.0,285700
2007-05-17,11357829.0,285700
2007-05-18,11450983.0,285700
2007-05-21,11524529.0,285700
2007-05-22,11534333.0,285700
2007-05-23,11480403.0,285700
2007-05-24,11316154.0,285700
2007-05-25,11387247.0,285700
2007-05-29,11475503.0,285700
2007-05-30,11568659.0,285700
2007-05-31,11622589.0,285700
2007-06-01,11629943.0,285700
2007-06-04,11664263.0,285700
2007-06-05,11664263.0,285700
2007-06-06,11539241.0,285700
2007-06-07,11360275.0,285700
2007-06-08,11500014.0,285700
2007-06-11,11477951.0,285700
2007-06-12,11409312.0,285700
2007-06-13,11534333.0,285700
2007-06-14,11610331.0,285700
2007-06-15,11717548.0,285700
2007-06-18,11720004.0,285700
2007-06-19,11717548.0,285700
2007-06-20,11607145.0,285700
2007-06-21,11712640.0,285700
2007-06-22,11602240.0,285700
2007-06-25,11553167.0,285700
2007-06-26,11486926.0,285700
2007-06-27,11663574.0,285700
2007-06-28,11658659.0,285700
2007-06-29,11678289.0,285700
2007-07-02,11783794.0,285700
2007-07-03,11852486.0,285700
2007-07-05,11938354.0,285700
2007-07-06,11987419.0,285700
2007-07-09,11994785.0,285700
2007-07-10,11894194.0,285700
2007-07-11,11975156.0,285700
2007-07-12,12159163.0,285700
2007-07-13,12242581.0,285700
2007-07-16,12230312.0,285700
2007-07-17,12323539.0,285700
2007-07-18,12308822.0,285700
2007-07-19,12345621.0,285700
2007-07-20,12279381.0,285700
2007-07-23,12284292.0,285700
2007-07-24,12102735.0,285700
2007-07-25,12119909.0,285700
2007-07-26,12016864.0,285700
2007-07-27,11773976.0,285700
2007-07-30,11911365.0,285700
2007-07-31,11661123.0,285700
2007-08-01,11751893.0,285700
2007-08-02,11859846.0,285700
2007-08-03,11634136.0,285700
2007-08-06,11769065.0,285700
2007-08-07,11852486.0,285700
2007-08-08,11982518.0,285700
2007-08-09,11705278.0,285700
2007-08-10,11599779.0,285700
2007-08-13,11678289.0,285700
2007-08-14,11479563.0,285700
2007-08-15,11261211.0,285700
2007-08-16,11150803.0,285700
2007-08-17,11361803.0,285700
2007-08-20,11415775.0,285700
2007-08-21,11535994.0,285700
2007-08-22,11693011.0,285700
2007-08-23,11661123.0,285700
2007-08-24,11825496.0,285700
2007-08-27,11746990.0,285700
2007-08-28,11467295.0,285700
2007-08-29,11796054.0,285700
2007-08-30,11857388.0,285700
2007-08-31,11989877.0,285700
2007-09-04,12188601.0,285700
2007-09-05,12065935.0,285700
2007-09-06,12056115.0,285700
2007-09-07,11832858.0,285700
2007-09-10,11825496.0,285700
2007-09-11,12004598.0,285700
2007-09-12,12007052.0,285700
2007-09-13,12065935.0,285700
2007-09-14,12075747.0,285700
2007-09-17,11975156.0,285700
2007-09-18,12276924.0,285700
2007-09-19,12308822.0,285700
2007-09-20,12274471.0,285700
2007-09-21,12361864.0,285700
2007-09-24,12418319.0,285700
2007-09-25,12536142.0,285700
2007-09-26,12597510.0,285700
2007-09-27,12661333.0,285700
2007-09-28,12619604.0,285700
2007-10-01,12764432.0,285700
2007-10-02,12766883.0,285700
2007-10-03,12678514.0,285700
2007-10-04,12707973.0,285700
2007-10-05,12965718.0,285700
2007-10-08,13046728.0,285700
2007-10-09,13103182.0,285700
2007-10-10,13135094.0,285700
2007-10-11,12926439.0,285700
2007-10-12,13140000.0,285700
2007-10-15,13039361.0,285700
2007-10-16,12977997.0,285700
2007-10-17,13144907.0,285700
2007-10-18,13201367.0,285700
2007-10-19,12872437.0,285700
2007-10-22,13027090.0,285700
2007-10-23,13299550.0,285700
2007-10-24,13198914.0,285700
2007-10-25,13022173.0,285700
2007-10-26,13238186.0,285700
2007-10-29,13292192.0,285700
2007-10-30,13319192.0,285700
2007-10-31,13508201.0,285700
2007-11-01,13255371.0,285700
2007-11-02,13358468.0,285700
2007-11-05,13272552.0,285700
2007-11-06,13422293.0,285700
2007-11-07,13095810.0,285700
2007-11-08,12698154.0,285700
2007-11-09,12273493.0,285700
2007-11-12,11961743.0,285700
2007-11-13,12455142.0,285700
2007-11-14,12295583.0,285700
2007-11-15,12229308.0,285700
2007-11-16,12342221.0,285700
2007-11-19,12199850.0,285700
2007-11-20,12248946.0,285700
2007-11-21,12104115.0,285700
2007-11-23,12234219.0,285700
2007-11-26,12023112.0,285700
2007-11-27,12263670.0,285700
2007-11-28,12636790.0,285700
2007-11-29,12690788.0,285700
2007-11-30,12595061.0,285700
2007-12-03,12489507.0,285700
2007-12-04,12437958.0,285700
2007-12-05,12661333.0,285700
2007-12-06,12842984.0,285700
2007-12-07,12845439.0,285700
2007-12-10,12896985.0,285700
2007-12-11,12597510.0,285700
2007-12-12,12710427.0,285700
2007-12-13,12641700.0,285700
2007-12-14,12511596.0,285700
2007-12-17,12207215.0,285700
2007-12-18,12246488.0,285700
2007-12-19,12244038.0,285700
2007-12-20,12494413.0,285700
2007-12-21,12740870.0,285700
2007-12-24,12836712.0,285700
2007-12-26,12900602.0,285700
2007-12-27,12745793.0,285700
2007-12-28,12733502.0,285700
2007-12-31,12586071.0,285700
2008-01-02,12387030.0,285700
2008-01-03,12438637.0,285700
2008-01-04,11893128.0,285700
2008-01-07,11836606.0,285700
2008-01-08,11529448.0,285700
2008-01-09,11775176.0,285700
2008-01-10,11792375.0,285700
2008-01-11,11561394.0,285700
2008-01-14,11762885.0,285700
2008-01-15,11438532.0,285700
2008-01-16,11315669.0,285700
2008-01-17,11328267.0,0
2008-01-18,11328267.0,0
2008-01-22,11328267.0,0
2008-01-23,11328267.0,0
2008-01-24,11328267.0,0
2008-01-25,11328267.0,0
2008-01-28,11328267.0,0
2008-01-29,11328267.0,0
2008-01-30,11328267.0,0
2008-01-31,11328267.0,0
2008-02-01,11328267.0,0
2008-02-04,11328267.0,0
2008-02-05,11328267.0,0
2008-02-06,11328267.0,0
2008-02-07,11328267.0,0
2008-02-08,11328267.0,0
2008-02-11,11328267.0,0
2008-02-12,11328267.0,0
2008-02-13,11328267.0,0
2008-02-14,11328267.0,0
2008-02-15,11328267.0,0
2008-02-19,11328267.0,0
2008-02-20,11328267.0,0
2008-02-21,11328267.0,0
2008-02-22,11328267.0,0
2008-02-25,11328267.0,0
2008-02-26,11328267.0,0
2008-02-27,11328267.0,0
2008-02-28,11328267.0,0
2008-02-29,11328267.0,0
2008-03-03,11328267.0,0
2008-03-04,11328267.0,0
2008-03-05,11328267.0,0
2008-03-06,11328267.0,0
2008-03-07,11328267.0,0
2008-03-10,11328267.0,0
2008-03-11,11328267.0,0
2008-03-12,11328267.0,0
2008-03-13,11328267.0,0
2008-03-14,11328267.0,0
2008-03-17,11328267.0,0
2008-03-18,11328267.0,0
2008-03-19,11328267.0,0
2008-03-20,11328267.0,0
2008-03-24,11328267.0,0
2008-03-25,11328267.0,0
2008-03-26,11328267.0,0
2008-03-27,11328267.0,0
2008-03-28,11328267.0,0
2008-03-31,11328267.0,0
2008-04-01,11328267.0,0
2008-04-02,11328267.0,0
2008-04-03,11328267.0,0
2008-04-04,11328267.0,0
2008-04-07,11328267.0,0
2008-04-08,11328267.0,0
2008-04-09,11328267.0,0
2008-04-10,11328267.0,0
2008-04-11,11328267.0,0
2008-04-14,11328267.0,0
2008-04-15,11328267.0,0
2008-04-16,11328267.0,0
2008-04-17,11328267.0,0
2008-04-18,11328267.0,0
2008-04-21,11328267.0,0
2008-04-22,11328267.0,0
2008-04-23,11328267.0,0
2008-04-24,11328267.0,0
2008-04-25,11328267.0,0
2008-04-28,11328267.0,0
2008-04-29,11328267.0,0
2008-04-30,11328267.0,0
2008-05-01,11328267.0,0
2008-05-02,11328267.0,0
2008-05-05,11328267.0,0
2008-05-06,11328267.0,0
2008-05-07,11086683.0,268113
2008-05-08,11169766.0,268113
2008-05-09,11125914.0,268113
2008-05-12,11329002.0,268113
2008-05-13,11359003.0,268113
2008-05-14,11333618.0,268113
2008-05-15,11532090.0,268113
2008-05-16,11541320.0,268113
2008-05-19,11458239.0,268113
2008-05-20,11370544.0,268113
2008-05-21,11118993.0,268113
2008-05-22,11158226.0,268113
2008-05-23,11123608.0,268113
2008-05-27,11319772.0,268113
2008-05-28,11365927.0,268113
2008-05-29,11467470.0,268113
2008-05-30,11541320.0,268113
2008-06-02,11400542.0,268113
2008-06-03,11338234.0,268113
2008-06-04,11483625.0,268113
2008-06-05,11665937.0,268113
2008-06-06,11315155.0,268113
2008-06-09,11255152.0,268113
2008-06-10,11202075.0,268113
2008-06-11,10932060.0,268113
2008-06-12,10943601.0,268113
2008-06-13,11162841.0,268113
2008-06-16,11262076.0,268113
2008-06-17,11202075.0,268113
2008-06-18,11082070.0,268113
2008-06-19,11255152.0,268113
2008-06-20,10951233.0,268113
2008-06-23,10865788.0,268113
2008-06-24,10810361.0,268113
2008-06-25,10985877.0,268113
2008-06-26,10542471.0,268113
2008-06-27,10542471.0,268113
2008-06-30,10431620.0,268113
2008-07-01,10579422.0,268113
2008-07-02,10325389.0,268113
2008-07-03,10356578.0,0
2008-07-07,10356578.0,0
2008-07-08,10356578.0,0
2008-07-09,10356578.0,0
2008-07-10,10356578.0,0
2008-07-11,10356578.0,0
2008-07-14,10356578.0,0
2008-07-15,10356578.0,0
2008-07-16,10356578.0,0
2008-07-17,10356578.0,0
2008-07-18,10356578.0,0
2008-07-21,10356578.0,0
2008-07-22,10356578.0,0
2008-07-23,10356578.0,0
2008-07-24,10356578.0,0
2008-07-25,10356578.0,0
2008-07-28,10356578.0,0
2008-07-29,10356578.0,0
2008-07-30,10356578.0,0
2008-07-31,10356578.0,0
2008-08-01,10356578.0,0
2008-08-04,10356578.0,0
2008-08-05,10356578.0,0
2008-08-06,10356578.0,0
2008-08-07,10356578.0,0
2008-08-08,10356578.0,0
2008-08-11,10356578.0,0
2008-08-12,10356578.0,0
2008-08-13,10356578.0,0
2008-08-14,10356578.0,0
2008-08-15,10356578.0,0
2008-08-18,10356578.0,0
2008-08-19,10356578.0,0
2008-08-20,10356578.0,0
2008-08-21,10356578.0,0
2008-08-22,10356578.0,0
2008-08-25,10356578.0,0
2008-08-26,10356578.0,0
2008-08-27,10356578.0,0
2008-08-28,10356578.0,0
2008-08-29,10356578.0,0
2008-09-02,10356578.0,0
2008-09-03,10356578.0,0
2008-09-04,10356578.0,0
2008-09-05,10356578.0,0
2008-09-08,10356578.0,0
2008-09-09,10356578.0,0
2008-09-10,10356578.0,0
