Date,equity,cash,is_month_start,rebalanced,rebalance_reason,sso_close,sso_shares,sso_weight,sso_signal_today,sso_pending_intent,sso_pending_reason,sso_pending_delta,sso_executed_intent,sso_exec_side,sso_exec_shares,sso_exec_price,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price,ugl_close,ugl_shares,ugl_weight,ugl_signal_today,ugl_pending_intent,ugl_pending_reason,ugl_pending_delta,ugl_executed_intent,ugl_exec_side,ugl_exec_shares,ugl_exec_price,ubt_close,ubt_shares,ubt_weight,ubt_signal_today,ubt_pending_intent,ubt_pending_reason,ubt_pending_delta,ubt_executed_intent,ubt_exec_side,ubt_exec_shares,ubt_exec_price
2010-02-04,10000000,10000000,False,False,,1.992148,0,0.0,hold,,,0.0,,,0,0.0,0.784055,0,0.0,hold,,,0.0,,,0,0.0,10.4925,0,0.0,hold,,,0.0,,,0,0.0,14.501731,0,0.0,hold,,,0.0,,,0,0.0
2010-02-05,10000000,10000000,False,False,,2.002475,0,0.0,hold,,,0.0,,,0,0.0,0.795208,0,0.0,hold,,,0.0,,,0,0.0,10.535,0,0.0,hold,,,0.0,,,0,0.0,14.556155,0,0.0,hold,,,0.0,,,0,0.0
2010-02-08,10000000,10000000,False,False,,1.970352,0,0.0,hold,,,0.0,,,0,0.0,0.785125,0,0.0,hold,,,0.0,,,0,0.0,10.4275,0,0.0,hold,,,0.0,,,0,0.0,14.618647,0,0.0,hold,,,0.0,,,0,0.0
2010-02-09,10000000,10000000,False,False,,2.018535,0,0.0,hold,,,0.0,,,0,0.0,0.801319,0,0.0,hold,,,0.0,,,0,0.0,10.7075,0,0.0,hold,,,0.0,,,0,0.0,14.320306,0,0.0,hold,,,0.0,,,0,0.0
2010-02-10,10000000,10000000,False,False,,2.00993,0,0.0,hold,,,0.0,,,0,0.0,0.797958,0,0.0,hold,,,0.0,,,0,0.0,10.635,0,0.0,hold,,,0.0,,,0,0.0,14.046154,0,0.0,hold,,,0.0,,,0,0.0
2010-02-11,10000000,10000000,False,False,,2.051231,0,0.0,hold,,,0.0,,,0,0.0,0.821333,0,0.0,hold,,,0.0,,,0,0.0,11.055,0,0.0,hold,,,0.0,,,0,0.0,13.886903,0,0.0,hold,,,0.0,,,0,0.0
2010-02-12,10000000,10000000,False,False,,2.048363,0,0.0,hold,,,0.0,,,0,0.0,0.825305,0,0.0,hold,,,0.0,,,0,0.0,11.0225,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,1500000.0,,,0,0.0,13.995756,0,0.0,hold,,,0.0,,,0,0.0
2010-02-16,9999087,8500010,False,False,,2.11318,0,0.0,hold,,,0.0,,,0,0.0,0.846083,0,0.0,hold,,,0.0,,,0,0.0,11.535,129959,0.1499,hold,,,0.0,ENTER_TO_TARGET,buy,129959,11.5075,14.048175,0,0.0,hold,,,0.0,,,0,0.0
2010-02-17,9989990,8500010,False,False,,2.133256,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,3496497.0,,,0,0.0,0.855096,0,0.0,hold,,,0.0,,,0,0.0,11.465,129959,0.1491,hold,INCREASE_TO_TARGET,rebalance 2010-02-17,8519.0,,,0,0.0,13.749833,0,0.0,hold,,,0.0,,,0,0.0
2010-02-18,10050725,4994999,False,True,daily,2.159069,1638986,0.3521,hold,,,0.0,ENTER_TO_TARGET,buy,1638986,2.126947,0.866096,0,0.0,hold,,,0.0,,,0,0.0,11.6075,130695,0.1509,hold,,,0.0,INCREASE_TO_TARGET,buy,736,11.5375,13.62082,0,0.0,hold,,,0.0,,,0,0.0
2010-02-19,10057766,4994999,False,False,,2.170542,1638986,0.3537,hold,,,0.0,,,0,0.0,0.865028,0,0.0,hold,,,0.0,,,0,0.0,11.5175,130695,0.1497,hold,,,0.0,,,0,0.0,13.759912,0,0.0,hold,,,0.0,,,0,0.0
2010-02-22,10042569,4994999,False,False,,2.168247,1638986,0.3539,hold,,,0.0,,,0,0.0,0.861361,0,0.0,hold,,,0.0,,,0,0.0,11.43,130695,0.1488,hold,,,0.0,,,0,0.0,13.675243,0,0.0,hold,,,0.0,,,0,0.0
2010-02-23,9924917,4994999,False,False,,2.117196,1638986,0.3496,hold,,,0.0,,,0,0.0,0.839514,0,0.0,hold,,,0.0,,,0,0.0,11.17,130695,0.1471,hold,,,0.0,,,0,0.0,14.084454,0,0.0,hold,,,0.0,,,0,0.0
2010-02-24,9970095,4994999,False,False,,2.153333,1638986,0.354,hold,,,0.0,,,0,0.0,0.856014,0,0.0,hold,,,0.0,,,0,0.0,11.0625,130695,0.145,hold,,,0.0,,,0,0.0,14.13888,0,0.0,hold,,,0.0,,,0,0.0
2010-02-25,9990919,4994999,False,False,,2.149891,1638986,0.3527,hold,,,0.0,,,0,0.0,0.857847,0,0.0,hold,,,0.0,,,0,0.0,11.265,130695,0.1474,hold,,,0.0,,,0,0.0,14.306198,0,0.0,hold,,,0.0,,,0,0.0
2010-02-26,10023721,4994999,False,False,,2.15276,1638986,0.352,hold,,,0.0,,,0,0.0,0.862888,0,0.0,hold,,,0.0,,,0,0.0,11.48,130695,0.1497,hold,,,0.0,,,0,0.0,14.449319,0,0.0,hold,,,0.0,,,0,0.0
2010-03-01,10095539,4994999,True,False,,2.195781,1638986,0.3565,hold,,,0.0,,,0,0.0,0.88718,0,0.0,hold,,,0.0,,,0,0.0,11.49,130695,0.1487,hold,,,0.0,,,0,0.0,14.465443,0,0.0,hold,,,0.0,,,0,0.0
2010-03-02,10157837,4994999,False,False,,2.206679,1638986,0.3561,hold,,,0.0,,,0,0.0,0.892528,0,0.0,hold,,,0.0,,,0,0.0,11.83,130695,0.1522,hold,,,0.0,,,0,0.0,14.417064,0,0.0,hold,,,0.0,,,0,0.0
2010-03-03,10182636,4994999,False,False,,2.211842,1638986,0.356,hold,,,0.0,,,0,0.0,0.894666,0,0.0,hold,,,0.0,,,0,0.0,11.955,130695,0.1534,hold,,,0.0,,,0,0.0,14.352557,0,0.0,hold,,,0.0,,,0,0.0
2010-03-04,10182448,4994999,False,False,,2.223888,1638986,0.358,hold,,,0.0,,,0,0.0,0.900319,0,0.0,hold,,,0.0,,,0,0.0,11.8025,130695,0.1515,hold,,,0.0,,,0,0.0,14.461409,0,0.0,hold,,,0.0,,,0,0.0
2010-03-05,10287336,4994999,False,False,,2.289279,1638986,0.3647,hold,,,0.0,,,0,0.0,0.926903,0,0.0,hold,,,0.0,,,0,0.0,11.785,130695,0.1497,hold,,,0.0,,,0,0.0,14.098566,0,0.0,hold,,,0.0,,,0,0.0
2010-03-08,10259849,4994999,False,False,,2.289852,1638986,0.3658,hold,,,0.0,,,0,0.0,0.93118,0,0.0,hold,,,0.0,,,0,0.0,11.5675,130695,0.1474,hold,,,0.0,,,0,0.0,13.949396,0,0.0,hold,,,0.0,,,0,0.0
2010-03-09,10267539,4994999,False,False,,2.296737,1638986,0.3666,hold,,,0.0,,,0,0.0,0.943861,0,0.0,hold,,,0.0,,,0,0.0,11.54,130695,0.1469,hold,,,0.0,,,0,0.0,13.975601,0,0.0,hold,,,0.0,,,0,0.0
2010-03-10,10264500,4994999,False,False,,2.316812,1638986,0.3699,hold,,,0.0,,,0,0.0,0.956694,0,0.0,hold,,,0.0,,,0,0.0,11.265,130695,0.1434,hold,,,0.0,,,0,0.0,13.915125,0,0.0,hold,,,0.0,,,0,0.0
2010-03-11,10301329,4994999,False,False,,2.33689,1638986,0.3718,hold,,,0.0,,,0,0.0,0.963569,0,0.0,hold,,,0.0,,,0,0.0,11.295,130695,0.1433,hold,,,0.0,,,0,0.0,13.987697,0,0.0,hold,,,0.0,,,0,0.0
2010-03-12,10284992,4994999,False,False,,2.33689,1638986,0.3724,hold,,,0.0,,,0,0.0,0.964944,0,0.0,hold,,,0.0,,,0,0.0,11.17,130695,0.1419,hold,,,0.0,,,0,0.0,14.159039,0,0.0,hold,,,0.0,,,0,0.0
2010-03-15,10298918,4994999,False,False,,2.338609,1638986,0.3722,hold,,,0.0,,,0,0.0,0.960972,0,0.0,hold,,,0.0,,,0,0.0,11.255,130695,0.1428,hold,,,0.0,,,0,0.0,14.152998,0,0.0,hold,,,0.0,,,0,0.0
2010-03-16,10413286,4994999,False,False,,2.375894,1638986,0.374,hold,,,0.0,,,0,0.0,0.972736,0,0.0,hold,,,0.0,,,0,0.0,11.6625,130695,0.1464,hold,,,0.0,,,0,0.0,14.354575,0,0.0,hold,,,0.0,,,0,0.0
2010-03-17,10436810,4994999,False,False,,2.404002,1638986,0.3775,hold,,,0.0,,,0,0.0,0.97625,0,0.0,hold,,,0.0,,,0,0.0,11.49,130695,0.1439,hold,,,0.0,,,0,0.0,14.475523,0,0.0,hold,,,0.0,,,0,0.0
2010-03-18,10454611,4994999,False,False,,2.401706,1638986,0.3765,hold,,,0.0,,,0,0.0,0.983124,0,0.0,hold,,,0.0,,,0,0.0,11.655,130695,0.1457,hold,,,0.0,,,0,0.0,14.372714,0,0.0,hold,,,0.0,,,0,0.0
2010-03-19,10359581,4994999,False,False,,2.377615,1638986,0.3762,hold,,,0.0,,,0,0.0,0.971819,0,0.0,hold,,,0.0,,,0,0.0,11.23,130695,0.1417,hold,,,0.0,,,0,0.0,14.431174,0,0.0,hold,,,0.0,,,0,0.0
2010-03-22,10382403,4994999,False,False,,2.401706,1638986,0.3791,hold,,,0.0,,,0,0.0,0.989236,0,0.0,hold,,,0.0,,,0,0.0,11.1025,130695,0.1398,hold,,,0.0,,,0,0.0,14.459399,0,0.0,hold,,,0.0,,,0,0.0
2010-03-23,10453475,4994999,False,False,,2.436697,1638986,0.382,hold,,,0.0,,,0,0.0,1.003444,0,0.0,hold,,,0.0,,,0,0.0,11.2075,130695,0.1401,hold,,,0.0,,,0,0.0,14.322321,0,0.0,hold,,,0.0,,,0,0.0
2010-03-24,10364281,4994999,False,False,,2.413376,1638986,0.3816,hold,,,0.0,,,0,0.0,0.993819,0,0.0,hold,,,0.0,,,0,0.0,10.8175,130695,0.1364,hold,,,0.0,,,0,0.0,13.804864,0,0.0,hold,,,0.0,,,0,0.0
2010-03-25,10358727,4994999,False,False,,2.40301,1638986,0.3802,hold,,,0.0,,,0,0.0,0.989541,0,0.0,hold,,,0.0,,,0,0.0,10.905,130695,0.1376,hold,,,0.0,,,0,0.0,13.615234,0,0.0,hold,,,0.0,,,0,0.0
2010-03-26,10409554,4994999,False,False,,2.405314,1638986,0.3787,hold,,,0.0,,,0,0.0,0.993055,0,0.0,hold,,,0.0,,,0,0.0,11.265,130695,0.1414,hold,,,0.0,,,0,0.0,13.695926,0,0.0,hold,,,0.0,,,0,0.0
2010-03-29,10455328,4994999,False,False,,2.430651,1638986,0.381,hold,,,0.0,,,0,0.0,1.001916,0,0.0,hold,,,0.0,,,0,0.0,11.2975,130695,0.1412,hold,,,0.0,,,0,0.0,13.60111,0,0.0,hold,,,0.0,,,0,0.0
2010-03-30,10441968,4994999,False,False,,2.435258,1638986,0.3822,hold,,,0.0,,,0,0.0,1.008333,0,0.0,hold,,,0.0,,,0,0.0,11.1375,130695,0.1394,hold,,,0.0,,,0,0.0,13.673737,0,0.0,hold,,,0.0,,,0,0.0
2010-03-31,10442660,4994999,False,False,,2.419134,1638986,0.3797,hold,,,0.0,,,0,0.0,0.999777,0,0.0,hold,,,0.0,,,0,0.0,11.345,130695,0.142,hold,,,0.0,,,0,0.0,13.857318,0,0.0,hold,,,0.0,,,0,0.0
2010-04-01,10529495,4994999,True,False,,2.451382,1638986,0.3816,hold,,,0.0,,,0,0.0,0.998861,0,0.0,hold,,,0.0,,,0,0.0,11.605,130695,0.144,hold,,,0.0,,,0,0.0,13.800831,0,0.0,hold,,,0.0,,,0,0.0
2010-04-05,10611934,4994999,False,False,,2.491115,1638986,0.3847,hold,,,0.0,,,0,0.0,1.016583,0,0.0,hold,,,0.0,,,0,0.0,11.7375,130695,0.1446,hold,,,0.0,,,0,0.0,13.344905,0,0.0,hold,,,0.0,,,0,0.0
2010-04-06,10636982,4994999,False,False,,2.503208,1638986,0.3857,hold,,,0.0,,,0,0.0,1.022236,0,0.0,hold,,,0.0,,,0,0.0,11.7775,130695,0.1447,hold,,,0.0,,,0,0.0,13.375164,0,0.0,hold,,,0.0,,,0,0.0
2010-04-07,10632813,4994999,False,False,,2.476144,1638986,0.3817,hold,,,0.0,,,0,0.0,1.018417,0,0.0,hold,,,0.0,,,0,0.0,12.085,130695,0.1485,hold,,,0.0,,,0,0.0,13.712069,0,0.0,hold,,,0.0,,,0,0.0
2010-04-08,10661271,4994999,False,False,,2.491115,1638986,0.383,hold,,,0.0,,,0,0.0,1.021319,0,0.0,hold,,,0.0,,,0,0.0,12.115,130695,0.1485,hold,,,0.0,,,0,0.0,13.732239,0,0.0,hold,,,0.0,,,0,0.0
2010-04-09,10743494,4994999,False,False,,2.523938,1638986,0.385,hold,,,0.0,,,0,0.0,1.033999,0,0.0,hold,,,0.0,,,0,0.0,12.3325,130695,0.15,hold,,,0.0,,,0,0.0,13.78469,0,0.0,hold,,,0.0,,,0,0.0
2010-04-12,10740952,4994999,False,False,,2.533152,1638986,0.3865,hold,,,0.0,,,0,0.0,1.035528,0,0.0,hold,,,0.0,,,0,0.0,12.1975,130695,0.1484,hold,,,0.0,,,0,0.0,13.942048,0,0.0,hold,,,0.0,,,0,0.0
2010-04-13,10736776,4994999,False,False,,2.537183,1638986,0.3873,hold,,,0.0,,,0,0.0,1.046222,0,0.0,hold,,,0.0,,,0,0.0,12.115,130695,0.1475,hold,,,0.0,,,0,0.0,14.028791,0,0.0,hold,,,0.0,,,0,0.0
2010-04-14,10839759,4994999,False,False,,2.593039,1638986,0.3921,hold,,,0.0,,,0,0.0,1.07143,0,0.0,hold,,,0.0,,,0,0.0,12.2025,130695,0.1471,hold,,,0.0,,,0,0.0,13.829074,0,0.0,hold,,,0.0,,,0,0.0
2010-04-15,10864919,4994999,False,False,,2.598223,1638986,0.3919,hold,,,0.0,,,0,0.0,1.08075,0,0.0,hold,,,0.0,,,0,0.0,12.33,130695,0.1483,hold,,,0.0,,,0,0.0,13.885565,0,0.0,hold,,,0.0,,,0,0.0
2010-04-16,10662900,4994999,False,False,,2.517028,1638986,0.3869,hold,,,0.0,,,0,0.0,1.055235,0,0.0,hold,,,0.0,,,0,0.0,11.8025,130695,0.1447,hold,,,0.0,,,0,0.0,14.081244,0,0.0,hold,,,0.0,,,0,0.0
2010-04-19,10689545,4994999,False,False,,2.53488,1638986,0.3887,hold,,,0.0,,,0,0.0,1.053402,0,0.0,hold,,,0.0,,,0,0.0,11.7825,130695,0.1441,hold,,,0.0,,,0,0.0,14.008619,0,0.0,hold,,,0.0,,,0,0.0
2010-04-20,10769152,4994999,False,False,,2.578068,1638986,0.3924,hold,,,0.0,,,0,0.0,1.064402,0,0.0,hold,,,0.0,,,0,0.0,11.85,130695,0.1438,hold,,,0.0,,,0,0.0,14.101422,0,0.0,hold,,,0.0,,,0,0.0
2010-04-21,10777286,4994999,False,False,,2.568279,1638986,0.3906,hold,,,0.0,,,0,0.0,1.076319,0,0.0,hold,,,0.0,,,0,0.0,12.035,130695,0.1459,hold,,,0.0,,,0,0.0,14.333417,0,0.0,hold,,,0.0,,,0,0.0
2010-04-22,10788718,4994999,False,False,,2.583826,1638986,0.3925,hold,,,0.0,,,0,0.0,1.087625,0,0.0,hold,,,0.0,,,0,0.0,11.9275,130695,0.1445,hold,,,0.0,,,0,0.0,14.238599,0,0.0,hold,,,0.0,,,0,0.0
2010-04-23,10878167,4994999,False,False,,2.616074,1638986,0.3942,hold,,,0.0,,,0,0.0,1.096944,0,0.0,hold,,,0.0,,,0,0.0,12.2075,130695,0.1467,hold,,,0.0,,,0,0.0,14.14782,0,0.0,hold,,,0.0,,,0,0.0
2010-04-26,10837181,4994999,False,False,,2.597646,1638986,0.3929,hold,,,0.0,,,0,0.0,1.091596,0,0.0,hold,,,0.0,,,0,0.0,12.125,130695,0.1462,hold,,,0.0,,,0,0.0,14.17808,0,0.0,hold,,,0.0,,,0,0.0
2010-04-27,10688685,4994999,False,False,,2.476144,1638986,0.3797,hold,,,0.0,,,0,0.0,1.04668,0,0.0,hold,,,0.0,,,0,0.0,12.5125,130695,0.153,hold,,,0.0,,,0,0.0,14.599713,0,0.0,hold,,,0.0,,,0,0.0
2010-04-28,10736817,4994999,False,False,,2.510694,1638986,0.3833,hold,,,0.0,,,0,0.0,1.047596,0,0.0,hold,,,0.0,,,0,0.0,12.4475,130695,0.1515,hold,,,0.0,,,0,0.0,14.343501,0,0.0,hold,,,0.0,,,0,0.0
2010-04-29,10835843,4994999,False,False,,2.572309,1638986,0.3891,hold,,,0.0,,,0,0.0,1.082889,0,0.0,hold,,,0.0,,,0,0.0,12.4325,130695,0.15,hold,,,0.0,,,0,0.0,14.440339,0,0.0,hold,,,0.0,,,0,0.0
2010-04-30,10727200,4994999,False,False,,2.487084,1638986,0.38,hold,,,0.0,,,0,0.0,1.041944,0,0.0,hold,,,0.0,,,0,0.0,12.67,130695,0.1544,hold,,,0.0,,,0,0.0,14.787325,0,0.0,hold,,,0.0,,,0,0.0
2010-05-03,10847756,4994999,True,False,,2.554459,1638986,0.386,hold,REDUCE_TO_TARGET,rebalance 2010-05-03,-390008.0,,,0,0.0,1.069902,0,0.0,hold,,,0.0,,,0,0.0,12.7475,130695,0.1536,hold,REDUCE_TO_TARGET,rebalance 2010-05-03,-38871.0,,,0,0.0,14.759084,0,0.0,hold,,,0.0,,,0,0.0
2010-05-04,10632538,5423863,False,True,monthly,2.432379,1482246,0.3391,hold,,,0.0,REDUCE_TO_TARGET,sell,156740,2.488235,1.005277,0,0.0,hold,,,0.0,,,0,0.0,12.5575,127676,0.1508,hold,,,0.0,REDUCE_TO_TARGET,sell,3019,12.87127,15.271495,0,0.0,hold,,,0.0,,,0,0.0
2010-05-05,10591977,5423863,False,False,,2.400707,1482246,0.336,hold,,,0.0,,,0,0.0,0.9955,0,0.0,hold,,,0.0,,,0,0.0,12.6075,127676,0.152,hold,,,0.0,,,0,0.0,15.449019,0,0.0,hold,,,0.0,,,0,0.0
2010-05-06,10449275,5423863,False,False,,2.240046,1482246,0.3178,hold,,,0.0,,,0,0.0,0.929652,0,0.0,hold,,,0.0,,,0,0.0,13.355,127676,0.1632,hold,,,0.0,,,0,0.0,16.36289,0,0.0,hold,,,0.0,,,0,0.0
2010-05-07,10346973,5423863,False,False,,2.17555,1482246,0.3117,hold,INCREASE_TO_TARGET,rebalance 2010-05-07,396740.0,,,0,0.0,0.884888,0,0.0,hold,,,0.0,,,0,0.0,13.3025,127676,0.1641,hold,REDUCE_TO_TARGET,rebalance 2010-05-07,-146364.0,,,0,0.0,15.987662,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,1552046.0,,,0,0.0
2010-05-10,10618640,3621446,False,True,daily,2.366732,1650317,0.3678,hold,,,0.0,INCREASE_TO_TARGET,buy,168071,2.353487,0.973194,0,0.0,hold,,,0.0,,,0,0.0,13.145,116485,0.1442,hold,,,0.0,REDUCE_TO_TARGET,sell,11191,13.078148,15.307799,101918,0.1469,hold,,,0.0,ENTER_TO_TARGET,buy,101918,15.182723
2010-05-11,10670392,3621446,False,False,,2.352336,1650317,0.3638,hold,,,0.0,,,0,0.0,0.972125,0,0.0,hold,,,0.0,,,0,0.0,13.825,116485,0.1509,hold,,,0.0,,,0,0.0,15.271495,101918,0.1459,hold,,,0.0,,,0,0.0
2010-05-12,10774696,3621446,False,False,,2.419134,1650317,0.3705,hold,,,0.0,,,0,0.0,1.008333,0,0.0,hold,,,0.0,,,0,0.0,14.0,116485,0.1514,hold,,,0.0,,,0,0.0,15.013266,101918,0.142,hold,,,0.0,,,0,0.0
2010-05-13,10671620,3621446,False,False,,2.359247,1650317,0.3648,hold,REDUCE_TO_TARGET,rebalance 2010-05-13,-158439.0,,,0,0.0,0.976861,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,3735067.0,,,0,0.0,13.81,116485,0.1507,hold,REDUCE_TO_TARGET,rebalance 2010-05-13,-7915.0,,,0,0.0,15.188781,101918,0.1451,hold,INCREASE_TO_TARGET,rebalance 2010-05-13,52733.0,,,0,0.0
2010-05-14,10492085,16,False,True,daily,2.274596,1581941,0.343,hold,,,0.0,REDUCE_TO_TARGET,sell,68376,2.317147,0.940194,3868979,0.3467,hold,,,0.0,ENTER_TO_TARGET,buy,3868979,0.962499,13.775,115923,0.1522,hold,,,0.0,REDUCE_TO_TARGET,sell,562,14.072655,15.757678,105305,0.1582,hold,,,0.0,INCREASE_TO_TARGET,buy,3387,15.51761
2010-05-17,10474335,16,False,False,,2.276324,1581941,0.3438,hold,,,0.0,,,0,0.0,0.945999,3868979,0.3494,hold,,,0.0,,,0,0.0,13.52,115923,0.1496,hold,,,0.0,,,0,0.0,15.630589,105305,0.1571,hold,,,0.0,,,0,0.0
2010-05-18,10328104,16,False,False,,2.214708,1581941,0.3392,hold,,,0.0,,,0,0.0,0.919874,3868979,0.3446,hold,,,0.0,,,0,0.0,13.5425,115923,0.152,hold,,,0.0,,,0,0.0,16.102652,105305,0.1642,hold,,,0.0,,,0,0.0
2010-05-19,10166842,16,False,False,,2.189946,1581941,0.3408,hold,,,0.0,,,0,0.0,0.90368,3868979,0.3439,hold,,,0.0,,,0,0.0,12.9125,115923,0.1472,hold,,,0.0,,,0,0.0,16.231766,105305,0.1681,hold,,,0.0,,,0,0.0
2010-05-20,9698308,16,False,False,,2.022376,1581941,0.3299,hold,INCREASE_TO_TARGET,rebalance 2010-05-20,195128.0,,,0,0.0,0.838444,3868979,0.3345,hold,INCREASE_TO_TARGET,rebalance 2010-05-20,150486.0,,,0,0.0,12.73,115923,0.1522,hold,REDUCE_TO_TARGET,rebalance 2010-05-20,-20954.0,,,0,0.0,16.89749,105305,0.1835,hold,REDUCE_TO_TARGET,rebalance 2010-05-20,-324644.0,,,0,0.0
2010-05-21,9872543,1,False,True,daily,2.081687,1681065,0.3545,hold,,,0.0,INCREASE_TO_TARGET,buy,99124,1.962487,0.855707,4054084,0.3514,hold,,,0.0,INCREASE_TO_TARGET,buy,185105,0.810485,12.585,114248,0.1456,hold,,,0.0,REDUCE_TO_TARGET,sell,1675,12.504873,16.943892,86531,0.1485,hold,,,0.0,REDUCE_TO_TARGET,sell,18774,17.291301
2010-05-24,9781704,1,False,False,,2.028135,1681065,0.3486,hold,,,0.0,,,0,0.0,0.847917,4054084,0.3514,hold,,,0.0,,,0,0.0,12.9475,114248,0.1512,hold,,,0.0,,,0,0.0,16.820837,86531,0.1488,hold,,,0.0,,,0,0.0
2010-05-25,9826342,1,False,False,,2.03274,1681065,0.3478,hold,,,0.0,,,0,0.0,0.849902,4054084,0.3506,hold,,,0.0,,,0,0.0,13.0625,114248,0.1519,hold,,,0.0,,,0,0.0,17.002398,86531,0.1497,hold,,,0.0,,,0,0.0
2010-05-26,9716097,1,False,False,,2.005677,1681065,0.347,hold,,,0.0,,,0,0.0,0.829277,4054084,0.346,hold,,,0.0,,,0,0.0,13.3025,114248,0.1564,hold,,,0.0,,,0,0.0,16.903545,86531,0.1505,hold,,,0.0,,,0,0.0
2010-05-27,10146737,1,False,False,,2.142151,1681065,0.3549,hold,,,0.0,,,0,0.0,0.894361,4054084,0.3573,hold,,,0.0,,,0,0.0,13.3425,114248,0.1502,hold,,,0.0,,,0,0.0,16.126854,86531,0.1375,hold,,,0.0,,,0,0.0
2010-05-28,10025350,1,False,False,,2.08687,1681065,0.3499,hold,,,0.0,,,0,0.0,0.882903,4054084,0.357,hold,,,0.0,,,0,0.0,13.39,114248,0.1526,hold,,,0.0,,,0,0.0,16.27211,86531,0.1404,hold,,,0.0,,,0,0.0
2010-06-01,9883596,1,True,False,,2.016617,1681065,0.343,hold,,,0.0,,,0,0.0,0.865944,4054084,0.3552,hold,,,0.0,,,0,0.0,13.6075,114248,0.1573,hold,,,0.0,,,0,0.0,16.506123,86531,0.1445,hold,,,0.0,,,0,0.0
2010-06-02,10197622,1,False,False,,2.120269,1681065,0.3495,hold,,,0.0,,,0,0.0,0.908416,4054084,0.3611,hold,,,0.0,,,0,0.0,13.5775,114248,0.1521,hold,,,0.0,,,0,0.0,16.171244,86531,0.1372,hold,,,0.0,,,0,0.0
